OBJECTID,ISSUE_DATE,ISSUE_TIME,ISSUING_AGENCY_CODE,ISSUING_AGENCY_NAME,ISSUING_AGENCY_SHORT,VIOLATION_CODE,LOCATION,PLATE_STATE,DISPOSITION_CODE,DISPOSITION_TYPE,DISPOSITION_DATE,FINE_AMOUNT,TOTAL_PAID,PENALTY_1,PENALTY_2,PENALTY_3,PENALTY_4,PENALTY_5,XCOORD,YCOORD,LATITUDE,LONGITUDE,MAR_ID,GIS_LAST_MOD_DTTM,VIOLATION_PROC_DESC,VEHICLE_TYPE,MULTI_OWNER_NUMBER,DISPOSITION_DESC
19018755,2020/06/04 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P012,  1100 BLOCK CHICAGO ST SE NORTH S*, ,,Other,,30,30,,,,,,400762.08,132873.92,38.864,-76.991,812287,2020/07/10 17:37:23+00,DISOBEYING OFFICIAL SIGN,,,
19018756,2020/06/04 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P012,  1100 BLOCK CHICAGO ST SE NORTH S*, ,,Other,,30,0,,,,,,400762.08,132873.92,38.864,-76.991,812287,2020/07/10 17:37:23+00,DISOBEYING OFFICIAL SIGN,,,
19018757,2020/06/04 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P168,  2400 BLOCK SHANNON PL SE WEST SI*, ,,Other,,50,0,,,,,,400664.769,132892.07,38.864,-76.992,809735,2020/07/10 17:37:23+00,NO FRONT TAGS.,,,
19018758,2020/06/04 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P012,   700 BLOCK 11TH ST SE EAST SIDE, ,,Other,,30,0,,,,,,400734.62,134715.45,38.88,-76.992,808683,2020/07/10 17:37:23+00,DISOBEYING OFFICIAL SIGN,,,
19018759,2020/06/05 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P013,   100 BLOCK Q ST NE SOUTH SIDE, ,,Other,,20,0,,,,,,399508.4,138139.1,38.911,-77.006,806986,2020/07/10 17:37:23+00,PARK WITHIN 5 FEET OF DRIVEWAY OR ALLEY,,,
19018760,2020/06/05 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P168, UNIT BLOCK SEATON PL NW SOUTH SIDE, ,,Other,,50,50,,,,,,399074.83,138550.81,38.915,-77.011,807047,2020/07/10 17:37:23+00,NO FRONT TAGS.,,,
19018761,2020/06/05 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269, UNIT BLOCK T ST NW NORTH SIDE, ,,Other,,50,50,,,,,,399080.47,138633.33,38.916,-77.011,804854,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19018762,2020/06/01 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P005,   600 BLOCK NEW JERSEY AVE SE WES*, ,,Other,,50,50,,,,,,399475.5,134874.21,38.882,-77.006,816767,2020/07/10 17:37:23+00,PARK ON OR UNDER AN ELEVATED STRUCTURE,,,
19018763,2020/06/01 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P005,   600 BLOCK NEW JERSEY AVE SE WES*, ,,Other,,50,0,,,,,,399475.5,134874.21,38.882,-77.006,816767,2020/07/10 17:37:23+00,PARK ON OR UNDER AN ELEVATED STRUCTURE,,,
19018764,2020/06/01 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269, UNIT BLOCK E ST SE NORTH SIDE, ,,Other,,50,50,,,,,,399256.01,135041.27,38.883,-77.009,810378,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19018765,2020/06/01 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P020, UNIT BLOCK E ST SE SOUTH SIDE, ,,Other,,50,0,,,,,,399256.01,135041.27,38.883,-77.009,810378,2020/07/10 17:37:23+00,PARK WITHIN 10 FEET OF A FIRE HYDRANT,,,
19018766,2020/06/01 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,   700 BLOCK 5TH ST SE WEST SIDE, ,,Other,,30,0,,,,,,400042.33,134765.17,38.881,-77,815201,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19018767,2020/06/02 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P020, UNIT BLOCK E ST SE SOUTH SIDE, ,,Other,,50,50,,,,,,399256.01,135041.27,38.883,-77.009,810378,2020/07/10 17:37:23+00,PARK WITHIN 10 FEET OF A FIRE HYDRANT,,,
19018768,2020/06/02 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,   400 BLOCK NEW JERSEY AVE SE WES*, ,,Other,,50,0,,,,,,399383.85,135200.01,38.885,-77.007,812200,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,950423244,
19018769,2020/06/02 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P005,   600 BLOCK NEW JERSEY AVE SE WES*, ,,Other,,50,0,,,,,,399475.5,134874.21,38.882,-77.006,816767,2020/07/10 17:37:23+00,PARK ON OR UNDER AN ELEVATED STRUCTURE,,,
19018770,2020/06/03 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,   400 BLOCK NEW JERSEY AVE SE WES*, ,,Other,,50,50,,,,,,399383.85,135200.01,38.885,-77.007,812200,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19018771,2020/06/03 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P020, UNIT BLOCK E ST SE SOUTH SIDE, ,,Other,,50,50,,,,,,399256.01,135041.27,38.883,-77.009,810378,2020/07/10 17:37:23+00,PARK WITHIN 10 FEET OF A FIRE HYDRANT,,,
19018772,2020/06/08 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P020, UNIT BLOCK E ST SE SOUTH SIDE, ,,Other,,50,0,,,,,,399256.01,135041.27,38.883,-77.009,810378,2020/07/10 17:37:23+00,PARK WITHIN 10 FEET OF A FIRE HYDRANT,,,
19018773,2020/06/08 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,   100 BLOCK D ST SE NORTH SIDE, ,,Other,,50,0,,,,,,399591.8,135247.12,38.885,-77.005,809129,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19018774,2020/06/09 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055, UNIT BLOCK D ST SE SOUTH SIDE, ,,Other,,30,0,,,,,,399292.165,135247.728,38.885,-77.008,810973,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19018775,2020/06/09 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P020,   400 BLOCK 1ST ST SE EAST SIDE, ,,Other,,50,0,,,,,,399489.05,135057.88,38.883,-77.006,809312,2020/07/10 17:37:23+00,PARK WITHIN 10 FEET OF A FIRE HYDRANT,,,
19018776,2020/06/09 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P020,   600 BLOCK D ST SE SOUTH SIDE, ,,Other,,50,0,,,,,,400233.1,135159.244,38.884,-76.997,813025,2020/07/10 17:37:23+00,PARK WITHIN 10 FEET OF A FIRE HYDRANT,,,
19018777,2020/06/09 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269, UNIT BLOCK D ST SE SOUTH SIDE, ,,Other,,50,50,,,,,,399292.165,135247.728,38.885,-77.008,810973,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19018778,2020/06/09 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,   100 BLOCK D ST SE NORTH SIDE, ,,Other,,50,50,,,,,,399591.8,135247.12,38.885,-77.005,809129,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19018779,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055, UNIT BLOCK IVY ST SE SOUTH SIDE, ,,Other,,30,30,,,,,,399304.478,135152.558,38.884,-77.008,801660,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19018780,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055, UNIT BLOCK IVY ST SE SOUTH SIDE, ,,Other,,30,0,,,,,,399304.478,135152.558,38.884,-77.008,801660,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19018781,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,   500 BLOCK 5TH ST SE EAST SIDE, ,,Other,,50,0,,,,,,400042.376,135100.24,38.884,-77,813705,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19018782,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269, UNIT BLOCK E ST SE NORTH SIDE, ,,Other,,50,0,,,,,,399256.01,135041.27,38.883,-77.009,810378,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19018783,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,   100 BLOCK E ST SE NORTH SIDE, ,,Other,,50,0,,,,,,399591.764,135044.18,38.883,-77.005,810620,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19018784,2020/06/15 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P020, UNIT BLOCK E ST SE SOUTH SIDE, ,,Other,,50,50,,,,,,399256.01,135041.27,38.883,-77.009,810378,2020/07/10 17:37:23+00,PARK WITHIN 10 FEET OF A FIRE HYDRANT,,,
19018785,2020/06/15 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P020, UNIT BLOCK E ST SE SOUTH SIDE, ,,Other,,50,0,,,,,,399256.01,135041.27,38.883,-77.009,810378,2020/07/10 17:37:23+00,PARK WITHIN 10 FEET OF A FIRE HYDRANT,,,
19018786,2020/06/15 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P001,   500 BLOCK 1ST ST SE WEST SIDE, ,,Other,,50,50,,,,,,399489.05,135057.88,38.883,-77.006,809312,2020/07/10 17:37:23+00,PARK ABREAST OF ANOTHER VEHICLE,,,
19018787,2020/06/15 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,   100 BLOCK NORTH CAROLINA AVE SE*, ,,Other,,30,0,,,,,,399457.35,135059.11,38.883,-77.006,814595,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19018788,2020/06/15 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P005,   600 BLOCK NEW JERSEY AVE SE WES*, ,,Other,,50,50,,,,,,399475.5,134874.21,38.882,-77.006,816767,2020/07/10 17:37:23+00,PARK ON OR UNDER AN ELEVATED STRUCTURE,,,
19018789,2020/06/15 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P005,   600 BLOCK NEW JERSEY AVE SE WES*, ,,Other,,50,50,,,,,,399475.5,134874.21,38.882,-77.006,816767,2020/07/10 17:37:23+00,PARK ON OR UNDER AN ELEVATED STRUCTURE,,,
19018790,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P002,REAR OF    215 C ST SE SOUTH SIDE, ,,Other,,30,30,,,,,,399757.28,135329.88,38.886,-77.003,51233,2020/07/10 17:37:23+00,STAND OR PARK IN ALLEY,,,
19018791,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,   400 BLOCK SOUTH CAPITOL ST SW W*, ,,Other,,30,0,,,,,,399213.731,135180.405,38.884,-77.009,814287,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19018792,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,   400 BLOCK SOUTH CAPITOL ST SE E*, ,,Other,,50,0,,,,,,399213.731,135180.405,38.884,-77.009,814287,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19018793,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055, UNIT BLOCK IVY ST SE SOUTH SIDE, ,,Other,,30,30,,,,,,399304.478,135152.558,38.884,-77.008,801660,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19018794,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P005,   600 BLOCK NEW JERSEY AVE SE WES*, ,,Other,,50,0,,,,,,399475.5,134874.21,38.882,-77.006,816767,2020/07/10 17:37:23+00,PARK ON OR UNDER AN ELEVATED STRUCTURE,,,
19018795,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P005,   600 BLOCK NEW JERSEY AVE SE WES*, ,,Other,,50,0,,,,,,399475.5,134874.21,38.882,-77.006,816767,2020/07/10 17:37:23+00,PARK ON OR UNDER AN ELEVATED STRUCTURE,,,
19018796,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055, UNIT BLOCK IVY ST SE SOUTH SIDE, ,,Other,,30,0,,,,,,399304.478,135152.558,38.884,-77.008,801660,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19018797,2020/06/01 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1900 BLOCK CALVERT ST NW NORTH S*, ,,Other,,30,0,,,,,,396164.93,139485.99,38.923,-77.044,812893,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19018798,2020/06/01 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P344,REAR OF   5411 BLOCK MILITARY RD N*, ,,Other,,250,250,,,,,,,,,,,2020/07/10 17:37:23+00,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,,950319747,
19018799,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P014,   600 BLOCK VIRGINIA AVE SW SOUTH*, ,,Other,,50,0,,,,,,398185.555,135275.852,38.885,-77.021,814843,2020/07/10 17:37:23+00,EMERGENCY NO PARKING,,,
19018800,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P014,   600 BLOCK VIRGINIA AVE SW SOUTH*, ,,Other,,50,0,,,,,,398185.555,135275.852,38.885,-77.021,814843,2020/07/10 17:37:23+00,EMERGENCY NO PARKING,,,
19018801,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P014,   200 BLOCK 6TH ST SW EAST SIDE, ,,Other,,50,0,,,,,,398272.78,135402.77,38.886,-77.02,810548,2020/07/10 17:37:23+00,EMERGENCY NO PARKING,,,
19018802,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P014,   500 BLOCK C ST SW NORTH SIDE, ,24,Dismissed,2020/06/22 04:00:00+00,50,0,,,,,,398634.78,133142.19,38.866,-77.016,810179,2020/07/10 17:37:23+00,EMERGENCY NO PARKING,,,DISMISSED ON MERIT
19018803,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P014,   500 BLOCK C ST SW NORTH SIDE, ,,Other,,50,0,,,,,,398634.78,133142.19,38.866,-77.016,810179,2020/07/10 17:37:23+00,EMERGENCY NO PARKING,,,
19018804,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,   400 BLOCK JEFFERSON DR SW NORTH*, ,,Other,,250,0,,,,,,398579.79,135664.25,38.889,-77.016,808738,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018805,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,   400 BLOCK JEFFERSON DR SW NORTH*, ,11,Liable,2020/06/26 04:00:00+00,250,250,,,,,,398579.79,135664.25,38.889,-77.016,808738,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,LIABLE
19018806,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,   300 BLOCK MADISON DR NW SOUTH S*, ,,Other,,250,0,,,,,,398578.6,135864.19,38.891,-77.016,811861,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018807,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,   400 BLOCK JEFFERSON DR SW NORTH*, ,,Other,,250,250,,,,,,398579.79,135664.25,38.889,-77.016,808738,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018808,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,   400 BLOCK JEFFERSON DR SW NORTH*, ,,Other,,250,250,,,,,,398579.79,135664.25,38.889,-77.016,808738,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018809,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,   400 BLOCK JEFFERSON DR SW NORTH*, ,,Other,,250,0,,,,,,398579.79,135664.25,38.889,-77.016,808738,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018810,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P014,   200 BLOCK 3RD ST SW WEST SIDE, ,,Other,,50,0,,,,,,398683.75,135559.49,38.888,-77.015,809744,2020/07/10 17:37:23+00,EMERGENCY NO PARKING,,,
19018811,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P014,   300 BLOCK C ST SW NORTH SIDE, ,,Other,,50,50,,,,,,398748.164,135356.853,38.886,-77.014,812208,2020/07/10 17:37:23+00,EMERGENCY NO PARKING,,,
19018812,2020/06/22 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,   900 BLOCK JEFFERSON DR SW NORTH*, ,,Other,,50,0,,,,,,397823.72,135678.43,38.889,-77.025,804379,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19018813,2020/06/22 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P269,   900 BLOCK JEFFERSON DR SW NORTH*, ,,Other,,50,0,,,,,,397823.72,135678.43,38.889,-77.025,804379,2020/07/10 17:37:23+00,NO STANDING ANYTIME,,,
19018814,2020/06/22 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,   900 BLOCK JEFFERSON DR SW NORTH*, ,,Other,,250,0,,,,,,397823.72,135678.43,38.889,-77.025,804379,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018815,2020/06/23 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,   400 BLOCK MADISON DR NW SOUTH S*, ,,Other,,250,0,,,,,,398287.62,135858.57,38.891,-77.02,810710,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018816,2020/06/23 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,  1300 BLOCK MADISON DR NW SOUTH S*, ,,Other,,250,0,,,,,,397390.88,135845.09,38.89,-77.03,810167,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018817,2020/06/23 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,   400 BLOCK JEFFERSON DR SW NORTH*, ,,Other,,250,0,,,,,,398579.79,135664.25,38.889,-77.016,808738,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018818,2020/06/23 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,   700 BLOCK MADISON DR NW SOUTH S*, ,,Other,,250,0,,,,,,398287.62,135858.57,38.891,-77.02,810710,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018819,2020/06/23 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,  1200 BLOCK MADISON DR NW SOUTH S*, ,,Other,,250,0,,,,,,397390.88,135845.09,38.89,-77.03,810167,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018820,2020/06/23 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,  1200 BLOCK MADISON DR NW SOUTH S*, ,135,Dismissed,2020/06/29 04:00:00+00,250,0,,,,,,397390.88,135845.09,38.89,-77.03,810167,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,DISM NO IMAGE/VIDEO
19018821,2020/06/24 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,   300 BLOCK MADISON DR NW SOUTH S*, ,,Other,,250,0,,,,,,398578.6,135864.19,38.891,-77.016,811861,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018822,2020/06/24 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,  1300 BLOCK MADISON DR NW SOUTH S*, ,,Other,,250,0,,,,,,397390.88,135845.09,38.89,-77.03,810167,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018823,2020/06/24 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,  1200 BLOCK JEFFERSON DR SW NORTH*, ,11,Liable,2020/06/26 04:00:00+00,250,0,,,,,,397823.72,135678.43,38.889,-77.025,804379,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,LIABLE
19018824,2020/06/24 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,  1200 BLOCK JEFFERSON DR SW NORTH*, ,,Other,,250,0,,,,,,397823.72,135678.43,38.889,-77.025,804379,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018825,2020/06/24 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,  1200 BLOCK JEFFERSON DR SW NORTH*, ,,Other,,250,250,,,,,,397823.72,135678.43,38.889,-77.025,804379,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018826,2020/06/29 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,   400 BLOCK MADISON DR NW SOUTH S*, ,,Other,,250,0,,,,,,398287.62,135858.57,38.891,-77.02,810710,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018827,2020/06/29 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,   700 BLOCK MADISON DR NW SOUTH S*, ,,Other,,250,0,,,,,,398287.62,135858.57,38.891,-77.02,810710,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018828,2020/06/29 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,   700 BLOCK MADISON DR NW SOUTH S*, ,,Other,,250,0,,,,,,398287.62,135858.57,38.891,-77.02,810710,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018829,2020/06/29 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,  1200 BLOCK MADISON DR NW SOUTH S*, ,,Other,,250,0,,,,,,397390.88,135845.09,38.89,-77.03,810167,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018830,2020/06/29 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P271,  1400 BLOCK 14TH ST SW EAST SIDE, ,,Other,,50,0,,,,,,,,,,,2020/07/10 17:37:23+00,NO STOPPING ANYTIME,,,
19018831,2020/06/29 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P271,  1400 BLOCK 14TH ST NW EAST SIDE, ,,Other,,50,0,,,,,,397228.74,137931.79,38.909,-77.032,811823,2020/07/10 17:37:23+00,NO STOPPING ANYTIME,,,
19018832,2020/06/30 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P304,  1200 BLOCK JEFFERSON DR SW NORTH*, ,,Other,,250,0,,,,,,397823.72,135678.43,38.889,-77.025,804379,2020/07/10 17:37:23+00,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,,,
19018833,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P007,  1400 BLOCK U ST NW NORTH SIDE, ,,Other,,100,0,,,,,,397117.19,138792.61,38.917,-77.033,802845,2020/07/10 17:37:23+00,PARK IN A BUS ZONE,,,
19018834,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  2500 BLOCK WOODLEY RD NW WEST SI*, ,,Other,,30,30,,,,,,395599.94,139712.74,38.925,-77.051,809793,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19018835,2020/06/18 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  1300 BLOCK FAIRMONT ST NW SOUTH *, ,,Other,,30,0,,,,,,397539.5,139653.37,38.925,-77.028,801837,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19018836,2020/06/18 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P055,  2300 BLOCK ONTARIO RD NW WEST SI*, ,,Other,,30,30,,,,,,396608.22,138997.74,38.919,-77.039,815522,2020/07/10 17:37:23+00,NO PARKING ANYTIME,,,
19018837,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P050,   700 BLOCK 7TH ST SE EAST SIDE, ,,Other,,50,50,,,,,,400331.6,134740.68,38.881,-76.996,811466,2020/07/10 17:37:23+00,PARKED WITHIN 25 FEET OF A STOP SIGN,,11021000,
19018838,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P050,   500 BLOCK 9TH ST SE WEST SIDE, ,,Other,,50,0,,,,,,400541.301,134906.78,38.882,-76.994,810470,2020/07/10 17:37:23+00,PARKED WITHIN 25 FEET OF A STOP SIGN,,,
19018839,2020/06/10 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P001,   400 BLOCK 8TH ST SE WEST SIDE, ,,Other,,50,0,,,,,,400436.419,135124.86,38.884,-76.995,812177,2020/07/10 17:37:23+00,PARK ABREAST OF ANOTHER VEHICLE,,,
19018840,2020/06/15 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P007,   400 BLOCK 8TH ST SE WEST SIDE, ,,Other,,100,0,,,,,,400436.419,135124.86,38.884,-76.995,812177,2020/07/10 17:37:23+00,PARK IN A BUS ZONE,,,
19018841,2020/06/16 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P020,   200 BLOCK 7TH ST SE EAST SIDE, ,,Other,,50,0,,,,,,400331.898,135588.294,38.888,-76.996,802326,2020/07/10 17:37:23+00,PARK WITHIN 10 FEET OF A FIRE HYDRANT,,,
19018842,2020/06/17 04:00:00+00,,15,DEPARTMENT OF PUBLIC WORKS,DPW,P001,   400 BLOCK 8TH ST SE WEST SIDE, ,,Other,,50,0,,,,,,400436.419,135124.86,38.884,-76.995,812177,2020/07/10 17:37:23+00,PARK ABREAST OF ANOTHER VEHICLE,,,
